tweet_id,author_id,created_at,text,in_response_to_tweet_id
402606,211245,Mon Oct 09 21:17:24 +0000 2017,"@AmazonHelp No delivery and no update on the account. Recently it happens a lot, and defeats the purpose of the next day ordering!",402605.0
579072,255992,Sun Dec 03 11:21:46 +0000 2017,@AmazonHelp Well…. as expected.  Getting nowhere.  Why can’t new codes be supplied?,579070.0
2025256,598924,Sun Oct 29 04:42:03 +0000 2017,@AmazonHelp Perfect thank you so much for your help!,2025255.0
1471744,456030,Fri Nov 03 01:02:23 +0000 2017,@AmazonHelp Why is my account got blocked say please even it's my first Amazon account and you are saying that I previously made a account 😣,1471743.0
963684,348725,Sat Oct 21 22:57:30 +0000 2017,"@AmazonHelp order ID 405-5153587-4453909,",963681.0
152118,150756,Fri Nov 24 18:13:49 +0000 2017,@AmazonHelp 7. 💪🏻,152117.0
1083887,375674,Sat Oct 28 04:38:04 +0000 2017,"@AmazonHelp products are still not reached. 
And again cancelled. How many times it get damaged or technical mistaked",1083883.0
836901,318974,Fri Oct 13 09:39:26 +0000 2017,"@AmazonHelp between 4 to 8 october, there was 15% cashback offer using amazon pay balance",836900.0
2682951,133880,Tue Oct 31 18:40:01 +0000 2017,"@AmazonHelp Ah ok, and the other is the normal theatrical release?",2682950.0
1713837,461839,Tue Nov 07 13:37:42 +0000 2017,@AmazonHelp Funcionou! Obrigado Amazon 🤩,1713836.0
1100602,234456,Sat Nov 25 18:41:52 +0000 2017,"@AmazonHelp Yeah tried that, it all started when I made a group to play music in every room, started having a breakdown about playing Spotify in other rooms, then it wouldn’t play just on one device. So I deleted the group, since then it plays this random music after drop in,",1100601.0
601284,262645,Sun Dec 03 21:41:50 +0000 2017,"@AmazonHelp Am more annoyed as the driver said failed as I wasn’t there. When that was clearly not the case and they just wanted to finish work early or just couldn’t be bothered. 
And I’m out half the day tomorrow.",601283.0
1235557,409802,Wed Oct 25 18:36:47 +0000 2017,"@AmazonHelp Oi! Ainda não, isso que me preocupa.",1235556.0
1181618,179123,Tue Oct 17 05:23:38 +0000 2017,@AmazonHelp Seriously team? The tweet chain shows the issue and the URL and the issue is clearly discussed in the parent tweet. Please check,1181617.0
979578,350050,Sat Oct 14 09:02:13 +0000 2017,@AmazonHelp Ok,979570.0
231915,171222,Mon Oct 09 11:28:50 +0000 2017,@AmazonHelp et toujours pas de réponse....,231911.0
2466097,497348,Sun Oct 29 20:21:42 +0000 2017,@AmazonHelp Ah yes there's one there! Didn't think to look there😀 Perfect thanks for that!,2466096.0
2834215,300766,Mon Nov 27 15:07:38 +0000 2017,"@AmazonHelp :-) ha ha ha.  Ok then, where is the on/off switch?",2834214.0
2803281,781958,Wed Nov 22 01:56:15 +0000 2017,"@AmazonHelp He estado comunicándome con el servicio a clientes de @116875, me dicen lo mismo desde el día sábado ""que hay mucho flujo de paquetes y que se le dará prioridad a mi paquete para enviarse el día de mañana"", eso me dijeron el Domingo, el Lunes y el día de hoy también.",2803280.0
1771766,532555,Sat Nov 11 11:12:18 +0000 2017,"@AmazonHelp Yes had ""chat"". Courier problems mean cannot deliver until Monday. No good to me. Full refund and miserable £5 gesture. My girls will be very disappointed.",1771765.0
1342594,433135,Fri Oct 27 16:18:54 +0000 2017,"@AmazonHelp Customer service make guarantees they can't keep, and I cycle through a rude associate and one that just sends fairly canned responses.",1342593.0
2845591,791502,Tue Nov 28 03:05:21 +0000 2017,"@AmazonHelp sir,any update!!!",2845589.0
1492723,466644,Fri Nov 03 12:54:56 +0000 2017,"@AmazonHelp That’s fantastic, but why is there 3 x 44.98 waiting to be authorised? Does this mean that Amazon has asked for the payment 3 times?",1492722.0
2392673,152514,Tue Nov 14 17:05:47 +0000 2017,@AmazonHelp Super rigolo 😁 et original. Bien trouvé 😊,2392672.0
379439,200255,Mon Oct 09 07:01:06 +0000 2017,@AmazonHelp I am not able to post any review on Amazon India.,379438.0
669209,224845,Thu Nov 23 04:47:00 +0000 2017,@AmazonHelp It just seems really odd would you at all be able to look into why it can't  ?,669208.0
2840214,790376,Mon Nov 27 21:08:25 +0000 2017,@AmazonHelp J'ai répondu... je suis dans un conte là ^^ Je rentre dans une phase suspens :D,2840213.0
1546683,478940,Wed Nov 08 07:04:49 +0000 2017,@AmazonHelp @Amazonhelp it is resolved now but not by customer care,1546682.0
747704,298742,Wed Oct 11 18:19:41 +0000 2017,"@AmazonHelp C’est fait, j’espère une réponse positive...",747703.0
426347,216403,Tue Oct 10 12:46:41 +0000 2017,@AmazonHelp Since last 4-5 days your customer service team is scheduling the pickup of wrong product but every day they cancel it,426334.0
404069,211642,Mon Oct 09 21:07:15 +0000 2017,@AmazonHelp Prime to locker... But then 1/2 https://t.co/D5nTCHkHS8,404067.0
2733971,385304,Mon Nov 20 16:48:20 +0000 2017,@AmazonHelp Any offer for Amazon pay first time load money?,2733970.0
812508,313574,Tue Nov 28 08:40:50 +0000 2017,"@AmazonHelp No sé cómo podéis trabajar con una empresa así, pues no cumplen los plazos de entrega y se ríen del cliente. Vais a perder muchos clientes de mi zona por su culpa.",812507.0
281011,182958,Fri Oct 06 10:58:33 +0000 2017,@AmazonHelp Eta was tuesday,281010.0
2240580,653267,Fri Nov 10 15:49:47 +0000 2017,@AmazonHelp Amazon logistics,2240581.0
440306,219482,Thu Oct 26 03:11:09 +0000 2017,@AmazonHelp What is the reason of blocking my number. @115850 @amazonHelp,440304.0
1124083,385065,Tue Oct 24 08:01:37 +0000 2017,"@AmazonHelp Schon längst getan, was aber nichts daran ändert, dass ich den Artikel *jetzt* gebraucht hätte und dies nicht der erste Vorfall ist.",1124082.0
512377,237831,Fri Dec 01 23:19:55 +0000 2017,@AmazonHelp The day I ordered the delivery day said 11/30. Yesterday it got pushed to 12/1. This morning it still said 12/1. Just checked &amp; it’s now 12/4. Item was shipped on 11/29.,512378.0
2827321,787519,Mon Nov 27 21:32:50 +0000 2017,@AmazonHelp Ok merci,2827320.0
1871725,558952,Wed Oct 18 09:15:28 +0000 2017,"@AmazonHelp Hi hi, I just did, looking forward to the updates",1871724.0
234749,171901,Thu Oct 05 13:28:48 +0000 2017,"@AmazonHelp I received an email alerting me to the changing of my accounts registered email address. I have tried to log in with my real email, no luck!",234748.0
2728933,753928,Mon Nov 20 14:41:37 +0000 2017,@AmazonHelp I have already.  Thanks.,2727968.0
142872,148250,Fri Nov 24 19:15:45 +0000 2017,@AmazonHelp Well as I said it’s multiple but I would have thought if I ordered something from prime today (Friday) at 10am I wouldn’t have to wait till Monday to receive it? Plus I’m in Swansea and the amazon warehouse is about 4 miles from my house 😂,142871.0
1031558,364088,Mon Oct 23 04:56:20 +0000 2017,@AmazonHelp but I got dynamex as a courier. Which is known for not having a good track record,1031557.0
989512,354291,Sun Oct 22 13:39:20 +0000 2017,"@AmazonHelp Can't answer this one, fine by me, prime up for renewal on 27th Oct and just been cancelled, was happy with prime now used alot, not anymore",989509.0
1740996,525268,Tue Nov 07 17:49:39 +0000 2017,@AmazonHelp Ye nothing got sent there,1740995.0
508069,236657,Sat Dec 02 00:08:54 +0000 2017,"@AmazonHelp I am a little worried the person I talked to didn't understand that I have 2 accounts in my name. One for my Twitch Stream for amazon associates, and the other is for my personal use. It was my personal account that was taken away.",508068.0
1380289,413729,Mon Oct 30 04:46:49 +0000 2017,"@AmazonHelp Hi @AmazonHelp, Please make sure these items must get pick up. Order # 402-7372436-8500315,
402-5950542-4650755. Amazon.in",1380288.0
260390,177960,Thu Oct 05 21:19:05 +0000 2017,@AmazonHelp Couldn't you find out with order id I have mentioned below ?,260388.0
38108,124276,Wed Nov 01 15:26:13 +0000 2017,@AmazonHelp My concern is When my package arrived in correct city-delhi in first time then why it's moved to wrong non delivery city-haryana. Explain it https://t.co/AlvIWGv7wH,38107.0
2938246,812174,Wed Nov 29 12:38:57 +0000 2017,"@AmazonHelp DHL hat inzwischen mitgeteilt, dass die Amazon-Mitteilungen falsch sind. Ein Paket liegt in der Packstation, das andere ernst morgen in der Filiale. So ein Mist, jetzt muss ich quer durch die Stadt fahren und bekomme die Sachen erst morgen. Schade.",2938245.0
1299555,423734,Fri Oct 27 00:11:37 +0000 2017,"@AmazonHelp @423578 While we’re here, @116618 the Thursday night football stream has gotten worse literally every week. Find his package and then fix this",1299554.0
980615,352512,Fri Sep 08 20:03:19 +0000 2017,@AmazonHelp It's been 7 days now,980616.0
1433613,452864,Thu Nov 02 14:14:40 +0000 2017,@AmazonHelp Yes I got an email confirmation months ago but I've yet to get an email saying it's dispatched,1433612.0
420950,215326,Tue Oct 10 08:04:38 +0000 2017,"@AmazonHelp Reply; &lt;__email__&gt; failed: https://t.co/3UL1h5hH3a:
    550 #5.1.0 Address rejected.",420946.0
1207597,403541,Wed Oct 25 10:02:39 +0000 2017,@AmazonHelp No worries as long as you see me first.,1207596.0
1701167,515818,Tue Oct 17 17:48:18 +0000 2017,"@AmazonHelp Sadly it seems to be Amazon deliveries, either they are due next day and don't arrive, or despite being Prime there's no next day available.",1701166.0
164837,154208,Fri Nov 24 20:50:12 +0000 2017,@AmazonHelp Yes!!!,164836.0
2184590,457815,Thu Nov 09 18:11:25 +0000 2017,"@AmazonHelp You've nearly always delivered within the time you say BUT it's very easy to succeed when you set your targets so low. Sometime before 8pm isn't helpful is it? Ok, we'll just take a day off and sit in just in case you deliver within business hours? Bit of an over ask",2184589.0
2236384,635848,Fri Nov 10 18:39:55 +0000 2017,@AmazonHelp You don’t have any in stock!  How am I supposed to get one?,2236385.0
1584530,144782,Sat Nov 04 20:50:37 +0000 2017,"@AmazonHelp Hi SJ it plays a few seconds then stops. Other functions ok, timer works, it plays my Pandora stations. Just seems to be my @116935",1584529.0
248629,175068,Thu Oct 05 17:01:20 +0000 2017,@AmazonHelp I'm sure I'll just get an email saying they tried to call but couldn't reach me etc etc ... 👎🏻,248627.0
425066,120339,Mon Nov 20 19:16:56 +0000 2017,@AmazonHelp You. It’s Amazon logistics.,425065.0
974927,350703,Sun Oct 15 11:09:22 +0000 2017,@AmazonHelp This is the worst from Amazon's. No action taken in last 24 hrs. Now it's time to step consumer court.,974926.0
2136213,628422,Wed Nov 08 21:22:06 +0000 2017,@AmazonHelp Where is the link i don't find it,2136214.0
609406,264866,Wed Nov 22 13:02:40 +0000 2017,"@AmazonHelp Os hemos escrito por MD el número de pedido. Tened la decencia de LLAMAR AL TRANSPORTISTA y que nos lo entregue de una vez, por favor. Estamos hartos de llamar a Atención al Cliente y que nos digan que ""dejan nota de marcarlo como urgente"". 5 días de retraso lleva la entrega.",609404.0
991707,199748,Sun Oct 22 16:21:25 +0000 2017,@AmazonHelp Could you give me the mail adress? I get an automatic response,991706.0
564971,252362,Sun Dec 03 11:17:21 +0000 2017,@AmazonHelp Os llevo escribiendo por MD un rato y no me contestáis,564970.0
1881661,561527,Wed Oct 18 10:51:03 +0000 2017,@AmazonHelp Colissimo (La Poste). Mais le colis n'était pas assez protégé selon moi.,1881663.0
545720,246874,Sun Dec 03 20:23:15 +0000 2017,@AmazonHelp I also reported it to https://t.co/KhW7YPXS0E and co.uk,545717.0
382558,206695,Mon Oct 09 10:46:40 +0000 2017,"@AmazonHelp No. Your support team said it would be delivered Sunday. It wasn't. Supposed to be here today - according to Hermes, not today.",382557.0
2444070,432116,Wed Nov 15 00:28:00 +0000 2017,@AmazonHelp Not the stick the NEW FIRE TV DONGLE THING.,2444071.0
230073,170820,Thu Oct 05 08:53:41 +0000 2017,@AmazonHelp Awaiting your response,230074.0
476130,228176,Fri Dec 01 11:05:15 +0000 2017,"@AmazonHelp A ello voy, Gracias!",476129.0
1769026,531863,Tue Oct 17 21:46:34 +0000 2017,"@AmazonHelp Ya, ya lo tengo en Español de España y aún así sale en latino, el resto de las series bien.",1769025.0
809446,312878,Sun Oct 15 04:52:25 +0000 2017,@AmazonHelp @312877 Here is an example: https://t.co/PBdCwXSVwE note that this unit is certified for sale in CA here: https://t.co/wj9QwrrMzI https://t.co/rszY01rBA7,809445.0
1702137,516082,Mon Nov 06 21:35:47 +0000 2017,@AmazonHelp my parcel was left at the front door in full view of the road - which is not secured by a wall or gate - I emailed cust service - no reply,1702138.0
1331197,123666,Sat Oct 28 16:15:04 +0000 2017,@AmazonHelp Je comprends bien mais je demandais plutôt si vous aviez un ordre d’idée sur le délai d’approvisionnement.,1331196.0
1331146,210089,Fri Oct 27 15:44:23 +0000 2017,"@AmazonHelp already shared the details u required, for rest of things co-op with ur CS team who is in the loop alrdy.",1331145.0
1286323,420869,Thu Oct 26 21:40:38 +0000 2017,@AmazonHelp Sometimes you get the generic networking error but then reboot stick and all is well,1286322.0
2942064,308850,Wed Nov 29 14:20:38 +0000 2017,@AmazonHelp 👍,2942063.0
804858,218111,Thu Oct 12 18:35:17 +0000 2017,"@AmazonHelp It's USPS. The last notice on tracking said it left your facility in Mira Loma, CA enroute to them. Now it lists delayed, no further info.",804857.0
2392603,688995,Tue Nov 14 13:20:03 +0000 2017,"@AmazonHelp Hi Guys,
I've been on the Livechat - they've said it's an internal packing error. They've advised I reorder, and will get a refund for the old order (though that refund hasn't happened yet). I can send package photos if useful?? I'm a bit confused TBH.",2392602.0
2213712,118506,Fri Nov 10 05:15:55 +0000 2017,@AmazonHelp I wanted to bring to kind notice that while i was telling to the CC TL about cod issue he was badly intoxicated his tounge was badly slurring and a female was heard laughing mockingly to prove this i have voice recording,2213710.0
1623649,258142,Mon Oct 30 15:56:52 +0000 2017,@AmazonHelp well I was promised by customer service it would arrive this morning... it is now almost 4pm... so again seems to have failed.,1623646.0
2374462,450938,Tue Nov 14 02:09:40 +0000 2017,@AmazonHelp I am not satisfied with your response,2374461.0
447298,220954,Thu Nov 30 22:32:46 +0000 2017,"@AmazonHelp This is quite a shambles. I phoned. You said you'd just refund me, because it's not turned up and you didn't know why.  Crappy, but ok. But I see no refund, and the status now says ""Customer refused delivery"" which is a total lie!   #NotImpressed #UnhappyCustomer #WheresMyRefund",447297.0
63993,130696,Thu Nov 30 07:55:34 +0000 2017,@AmazonHelp @115850 Still waiting for response. WHAT INFO YOU NEED TO PROCEED? I will not fill the form again. WHERE IS MY MONEY? GIVE ME MY MONEY. #AmazonFails #AmazonFraud #AmazonPay @115851,63990.0
237743,158284,Sun Oct 08 11:05:13 +0000 2017,"@AmazonHelp Wow.. fyi, I am waiting only.",237742.0
1832103,549697,Wed Nov 08 07:58:21 +0000 2017,@AmazonHelp How would they help? I did speak to Amex though to have my card blocked. This is FYI for you guys to know that customers data is being stolen.,1832102.0
529158,242521,Sat Dec 02 09:44:04 +0000 2017,@AmazonHelp C'est ce que j'ai fini par faire. Merci de votre aide.,529157.0
1014826,360110,Sun Oct 22 19:10:42 +0000 2017,@AmazonHelp I don’t think so these thing it’s really important for you guys suffering from these nonsense from last so many days now you are talking about your policy.,1014825.0
2213720,646931,Fri Nov 10 03:04:51 +0000 2017,"@AmazonHelp Yes I was wondering what codes and how many codes will I be receiving for EA Star Wars Battlefront 2? Because I have received 2 ""Bonus DLC"" codes, but no full game code",2213721.0
2496339,146396,Mon Oct 30 02:10:02 +0000 2017,@AmazonHelp My iPhone. I always use it? Not sure why its suddenly saying that,2496338.0
182978,159037,Sun Oct 08 08:39:08 +0000 2017,@AmazonHelp yes i dropped all the details. it has been more than a week.,182977.0
2622452,740900,Fri Nov 17 16:30:57 +0000 2017,"@AmazonHelp La le compte est de nouveau accessible mais évidement plus possible de me faire livrer ce soir, ce n’est pas la fin du monde mais le procédé fait plus passer le client pour un potentiel voleur/arnaqueur.  Cordialement",2622451.0
366953,202914,Sun Oct 08 20:36:26 +0000 2017,"@AmazonHelp Veehrter Amazon-Bot, ich muss da gar nix empfehlen. Ihr wisst genau, was ihr machen müsst. Danke!",366954.0
2917212,807450,Wed Nov 29 00:24:06 +0000 2017,@AmazonHelp Efectivamente,2917211.0
1899907,566201,Wed Oct 18 20:15:33 +0000 2017,@AmazonHelp Using that form resulted in an automated message bounced back. We've sent you a DM with the contents of our lofg. Please can you forward it,1899906.0
660365,115848,Thu Nov 23 00:16:30 +0000 2017,@AmazonHelp I spoke w someone from customer service by phone- got no indication anything would be done except to pass along feedback. This cant be happening only to me. And for a courier to lie about making delivery attempt and reschedule request 2x is not anomaly. Will this call be diff?,660366.0
437952,219039,Sat Nov 25 07:23:22 +0000 2017,@AmazonHelp Looking forward to more regional content as well. Just asked because I saw Telugu and Tamil movies. Nothing against them. But I'd like to see Kannada movies as well.,437951.0
1001971,357178,Sun Oct 22 17:48:45 +0000 2017,@AmazonHelp Three packages in a month is a problem not an accident anymore. AMZL US. Way. To. Go. 👏🏻👏🏻👏🏻👏🏻 it was for my wedding in a month too.,1001972.0
1004637,145527,Sat Nov 25 18:42:52 +0000 2017,@AmazonHelp How many time i contact with your team..your team always said that you'll get your cashback earlier..but i don't get any cashback,1004636.0
1657853,327328,Mon Nov 06 04:29:40 +0000 2017,"@AmazonHelp It's not only the images, it's the whole listing. When I ordered it was the vinyl that was supposed to come out in December.",1657852.0
2406944,368172,Tue Nov 14 16:11:07 +0000 2017,"@AmazonHelp The one that was supposed to be canceled by your team says ""Preparing for Shipment."" Your CS said it would be canceled.",2406943.0
654312,275649,Wed Nov 22 22:12:12 +0000 2017,"@AmazonHelp No problem, but the company seriously needs to reevaluate packaging policies (Amazon not 3rd Party) constantly items that are impossible to damage come seriously over-packed while items that are potentially damageable seem to be left to take their chances.",654313.0
2159680,634319,Thu Nov 09 00:46:49 +0000 2017,@AmazonHelp Not looking for canned answers. There is no reason for it to come from out of state to MO back to Florida and for my shipping history to disappear/ change entirely. Not worried about it getting here wondering WTF.,2159679.0
689257,284692,Thu Nov 23 14:37:23 +0000 2017,@AmazonHelp mais il a été rejeté ...,689258.0
2877766,798782,Tue Nov 28 07:21:47 +0000 2017,"@AmazonHelp Um, ok. But nothing can be done about the quality?",2877765.0
841746,320247,Fri Oct 13 12:26:34 +0000 2017,@AmazonHelp Feels like a sat issue not an eligibility issue. If I order kindle on mon will be delivered tues if I order fri deliver mon not sat #annoyed,841745.0
530789,242938,Sat Dec 02 10:40:18 +0000 2017,@AmazonHelp Enjoy! I think i deserve it for free now. Ha,530788.0
2808968,783399,Wed Nov 22 05:20:33 +0000 2017,@AmazonHelp Great. Thank you.,2808967.0
2338819,676575,Fri Oct 20 06:41:49 +0000 2017,@AmazonHelp It was supposedly resent to me but it never arrived. This is like EIGHT months now! I have an address in the US where it can be sent,2338816.0
364040,132741,Sun Oct 08 19:20:27 +0000 2017,@AmazonHelp That's the kind of reply I wanted to hear ❤ Have faith in you,364039.0
1660428,165102,Mon Nov 06 05:58:38 +0000 2017,@AmazonHelp my contact number is 9905081684. I ordered from registered account __email__ with amazon,1650410.0
1553252,344052,Mon Nov 06 22:14:09 +0000 2017,"@AmazonHelp After being told by your support my package will be here today it has been pushed back again, the item will be over 6 days late https://t.co/iwmLMYaxsK",1553251.0
133682,146136,Thu Nov 23 16:32:08 +0000 2017,"@AmazonHelp That ""possibly"" the delivery was marked in error
But I heard a weird clonking noise at 2pm , when I came down however , there was nothing.
I'm worried it's been ditched or stolen
DPD and Hermes have thrown my parcels in my bin before.it's not a delivery box, it a bin.",133683.0
543583,246254,Sat Dec 02 17:56:40 +0000 2017,"@AmazonHelp Nope. And everyday all I got from CS is ""it is out for delivery and can take until 9pm"" over and over again.",543582.0
1387091,442763,Mon Nov 20 07:09:41 +0000 2017,@AmazonHelp I have contacted you guys since tweeting thanks. Not sure when / if the parcel will be delivered still but hopefully it will show.,1387093.0
532687,243376,Sat Dec 02 11:05:20 +0000 2017,@AmazonHelp The mailman gave my Package to somebody else. I put in a claim and the seller never responded. I put in an A to Z claim twice and it got denied in lesson two hours. I put in appeal and I got denied as well. Amazon said they will investigate and all they did was track my #,532685.0
2913156,806440,Tue Nov 28 22:41:24 +0000 2017,"@AmazonHelp In stock and Fulfilled by Amazon, still showing the same.
Standard shipping is actually from the 5th, so before you state my Expedited will dispatch... https://t.co/rGYqnhzRhf",2913155.0
1615544,164808,Sun Nov 05 13:44:02 +0000 2017,@AmazonHelp What is wrong with you ? You all are criminals who play with customer money!,1615543.0
138910,147310,Fri Nov 24 10:59:34 +0000 2017,"@AmazonHelp D'accord, merci !",138911.0
1259933,415195,Thu Oct 26 09:38:15 +0000 2017,@AmazonHelp Ok danke^^ War nur verwirrend mit dem „Donnerstag“,1259932.0
528220,242290,Sat Dec 02 08:47:40 +0000 2017,@AmazonHelp Why not shipping so far we want to ship order and compensate for delay,528212.0
2290572,665359,Sun Nov 12 09:00:27 +0000 2017,@AmazonHelp 😂 faremo un altro ordine💪,2290571.0
1423034,450691,Thu Nov 02 14:36:54 +0000 2017,"@AmazonHelp I understand I live on a street that has similar name to diff street 1 block over, but this is just stupidity. Why not call me to find me?",1423029.0
881004,329191,Tue Oct 17 05:41:06 +0000 2017,"@AmazonHelp That is exactly the problem, your service previously guaranteed 2 day shipping out of ANY Amazon warehouse in Canada",881003.0
2466074,359360,Sun Oct 29 20:20:33 +0000 2017,@AmazonHelp I still have it! I’ve requested a refund and have till the 27th to return it but I chose the wrong drop of location!,2466073.0
510293,237237,Fri Dec 01 22:59:04 +0000 2017,@AmazonHelp I had a 30 min phone call to change my address to an amazon locker. My phone plan died before you changed my address https://t.co/7SVWFgQB2F,510292.0
1519861,472509,Fri Nov 03 16:59:14 +0000 2017,@AmazonHelp Luckily it was just a blanket inside. There was no receipt though 😓,1519860.0
422475,215620,Tue Oct 10 11:04:01 +0000 2017,@AmazonHelp Filled and Submitted.,422474.0
1027460,354979,Sat Oct 14 20:16:25 +0000 2017,@AmazonHelp #Shame #AmazonIN #AmazonIndia #pathecticservice,1027459.0
73447,132426,Wed Nov 29 20:55:31 +0000 2017,"@AmazonHelp Okay, so package has just been delivered even though I’m sure it says you stop delivery at 8!! 😩😩😩",73448.0
180893,158497,Mon Oct 09 04:15:32 +0000 2017,"@AmazonHelp don't feign ignorance. for this long chain and so many conversations don't tell me I got to fill the form again.,\",180892.0
2856640,793988,Mon Nov 27 21:34:23 +0000 2017,@AmazonHelp Thanks,2856639.0
2818550,238090,Mon Nov 27 05:32:01 +0000 2017,@AmazonHelp “Delivery expected between 5pm and 7pm.”  I’m west coast.,2818549.0
611108,265298,Wed Nov 22 16:38:32 +0000 2017,@AmazonHelp When ya.. even last time it didn't come,611107.0
754153,300258,Wed Oct 11 15:06:02 +0000 2017,@AmazonHelp thanks! i'll check it out,754152.0
233476,171582,Thu Oct 05 12:22:57 +0000 2017,@AmazonHelp Does watching a movie offline counts?,233475.0
2513930,420503,Mon Oct 30 08:17:03 +0000 2017,@AmazonHelp Please gift me free gift card,2513929.0
26954,121898,Wed Nov 01 10:56:59 +0000 2017,@AmazonHelp Got it. Worst services @AmazonHelp @121899  too,26953.0
1323397,428825,Tue Oct 17 14:49:45 +0000 2017,@AmazonHelp ¿Me van a seguir negando que no la tienen en stock? https://t.co/UEqzNk8VJd,1323394.0
1112630,340362,Sun Sep 24 20:46:36 +0000 2017,@AmazonHelp I thought big respect but then I get home to find the parcel hasn't turned up even thou it says it has then get told 'I understand' 😡😡,1112631.0
162058,153412,Fri Nov 24 20:53:15 +0000 2017,@AmazonHelp  https://t.co/weCAYGfXe5,162055.0
1905517,567812,Wed Oct 18 20:07:47 +0000 2017,"@AmazonHelp There was a book that I borrowed, which I never read, that I had to return. It says that I'm a member until next month but I won't use the",1905516.0
260369,177957,Thu Oct 05 21:56:02 +0000 2017,@AmazonHelp I already talked w/ someone &amp; cancelled order &amp; bought locally. It's just annoying that this keeps happening.,260368.0
2558532,726327,Thu Nov 16 17:11:13 +0000 2017,@AmazonHelp No pero por eso lo digo por que se supone el día 14 se entregaban y me gustaría saber el motivo del retraso,2558531.0
5293,116926,Sun Nov 26 00:12:58 +0000 2017,@AmazonHelp Solicitud (foto del estado de cuenta),5294.0
777600,305637,Thu Oct 12 05:03:35 +0000 2017,@AmazonHelp Hello any update o this one..,777598.0
2116148,623790,Wed Nov 08 20:06:01 +0000 2017,@AmazonHelp I don't even know where my order is. And nobody can be bothered to tell me,2116147.0
957925,347296,Sat Oct 14 02:27:05 +0000 2017,@AmazonHelp 99% of the issues are on prime 1 or 2 day deliveries,957924.0
2939266,133888,Wed Nov 29 12:54:49 +0000 2017,"@AmazonHelp Jap, schon telefoniert und zu meinem Erstaunen keine Wartezeit am #mimimittwoch. 
TOP Typen am Telefon gehabt 1 mit Sternchen.",2939265.0
778886,215401,Thu Oct 12 08:30:08 +0000 2017,"@AmazonHelp Yes, but i am getting the standard template reply from them and no use!",778885.0
2847465,791924,Mon Nov 27 20:23:24 +0000 2017,"@AmazonHelp Thanks but after ""Instead of me you can very well complaint of this, Sula."" I don't really think that I'm reaching out to the right people.",2847464.0
2284878,663967,Sat Nov 11 18:10:53 +0000 2017,@AmazonHelp @115850 @AmazonHelp already used all ways of communicating with support team. No help found. Disappointed,2284877.0
1766849,531313,Tue Nov 07 22:31:06 +0000 2017,@AmazonHelp Hello,1766845.0
776108,305445,Thu Oct 12 03:53:54 +0000 2017,@AmazonHelp Yes I rptd it just like I do evry time it happens. I wld undrstnd if it was at least honest but to falsify delivery atmpts this mch? Not ok,776107.0
1254116,317600,Thu Oct 26 06:36:58 +0000 2017,@AmazonHelp 10/25 8pm,1254117.0
1505483,468403,Fri Nov 10 12:41:58 +0000 2017,@AmazonHelp Back to #StillWaiting nothing new there then.  If it doesn’t turn up today I will be demanding a full refund.,1505482.0
273893,181445,Fri Oct 06 05:47:37 +0000 2017,@AmazonHelp Will do thank you.,273892.0
312098,170168,Sun Oct 08 01:13:29 +0000 2017,"@AmazonHelp Yes, i have already done that.",312097.0
1563836,450218,Tue Oct 17 06:06:26 +0000 2017,"@AmazonHelp I do not know anything, I want my money back. That too, in the bank account, at the customer's service center,",1563831.0
1609535,122565,Sun Nov 05 10:50:00 +0000 2017,"@AmazonHelp It said out for delivery at 9am, I waited 1hr, rushed into the shower and had only been in for about 5 mins then it said delivery attempted",1609534.0
754560,300368,Fri Dec 01 01:20:00 +0000 2017,@AmazonHelp Package isn't expected to come at all today yet it says it is. I picked 2 day shipping cause I have prime. I don't pay for delays☹️☹️,754558.0
2880505,799348,Tue Nov 28 08:30:57 +0000 2017,"@AmazonHelp I have reached out to you, that's how this conversation started.
Either enforce, or change the wording of the marketplace terms screenshotted in my second picture.",2880504.0
990360,354593,Sun Oct 22 13:14:35 +0000 2017,"@AmazonHelp Yes, it was both listed in that promotional section (https://t.co/Et9RUSdufO) &amp; and I did select it as a digital download.",990359.0
1883427,562053,Wed Oct 18 11:30:47 +0000 2017,"@AmazonHelp hahaha what a lovely answer. Not yet, thanks for the interest.",1883426.0
698733,286673,Fri Oct 13 02:49:13 +0000 2017,"@AmazonHelp How can I prove that it said Friday before I clicked order? That's convenient! Now that it's ordered I can't, but it said Friday.",698732.0
363333,202081,Mon Oct 09 01:04:41 +0000 2017,@AmazonHelp I hv already bookd but u guys hv raised the price &amp; it s of no use if I dn't gt by 11th Oct. Also reply why in 1st place I have been cheated,363321.0
1166662,394427,Tue Oct 24 18:47:00 +0000 2017,"@AmazonHelp @AmazonHelp yes, that's why I'm frustrated this is a bed frame and it will be the 5th night of the mattress being on the floor.",1166661.0
132343,145861,Fri Nov 24 15:06:50 +0000 2017,@AmazonHelp Done that - order details don’t specify who the courier is,132342.0
1020941,361590,Sat Oct 14 16:17:03 +0000 2017,@AmazonHelp I’m really looking forward this!!! Thanks,1020942.0
2944232,813348,Wed Nov 29 15:08:21 +0000 2017,@AmazonHelp Nope. I just checked my account and amazon says it's expected today but the tracking number with USPS says it's estimated for Saturday,2944234.0
2032902,601134,Sun Nov 26 11:42:41 +0000 2017,@AmazonHelp On fait comment pour s'exprimer alors ?,2032901.0
